query_loan_id,match_loan_id,manual_is_similar,source,note,status
loan_3543,loan_1683,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_4172,loan_1683,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2144,loan_1684,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3987,loan_1684,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3932,loan_1685,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1999,loan_1689,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3723,loan_1689,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_4063,loan_1689,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_4032,loan_1690,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2449,loan_1691,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1755,loan_1692,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3542,loan_1692,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3980,loan_1692,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1722,loan_1694,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_4028,loan_1694,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2195,loan_1695,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1695,loan_2450,1,stage1_review,stage1_symmetric_iterative_fp_confirmed_true_round2,manual_positive
loan_3711,loan_1696,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2480,loan_1699,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3081,loan_1699,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3531,loan_1699,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_4112,loan_1699,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2451,loan_1700,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2028,loan_1701,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3999,loan_1701,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3685,loan_1702,1,stage1_review,stage1_symmetric_iterative_fp_confirmed_true_round5,manual_positive
loan_1719,loan_1704,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1721,loan_1704,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2182,loan_1705,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3984,loan_1705,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2452,loan_1706,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1927,loan_1707,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3874,loan_1708,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2125,loan_1709,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3767,loan_1709,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2024,loan_1711,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2502,loan_1711,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3139,loan_1711,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_4170,loan_1711,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2606,loan_1712,1,stage1_review,stage1_symmetric_iterative_fp_confirmed_true_round6,manual_positive
loan_3610,loan_1712,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2454,loan_1714,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3210,loan_1715,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2455,loan_1717,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1721,loan_1719,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2369,loan_1723,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3873,loan_1723,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3678,loan_1724,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1849,loan_1725,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3979,loan_1725,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1872,loan_1726,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2647,loan_1726,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1727,loan_3951,1,stage1_review,stage1_symmetric_iterative_fp_confirmed_true_round5,manual_positive
loan_2041,loan_1728,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2456,loan_1728,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1818,loan_1731,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3992,loan_1731,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1826,loan_1732,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_4003,loan_1732,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2046,loan_1733,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3540,loan_1733,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1925,loan_1734,1,stage1_review,stage1_symmetric_iterative_fp_confirmed_true_round1,manual_positive
loan_4006,loan_1734,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3688,loan_1735,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3810,loan_1737,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2685,loan_1739,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3674,loan_1739,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3675,loan_1740,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2669,loan_1742,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3660,loan_1742,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1812,loan_1743,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3761,loan_1743,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2293,loan_1744,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3626,loan_1745,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1746,loan_2555,1,stage1_review,stage1_symmetric_iterative_fp_confirmed_true_round5,manual_positive
loan_1856,loan_1748,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2036,loan_1748,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2215,loan_1749,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3178,loan_1749,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_4209,loan_1749,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1800,loan_1750,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3942,loan_1750,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3907,loan_1751,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3748,loan_1752,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1954,loan_1756,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2478,loan_1756,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3072,loan_1756,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_4103,loan_1756,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3722,loan_1757,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2581,loan_1758,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2004,loan_1759,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2561,loan_1759,1,stage1_review,stage1_symmetric_final_fp_confirmed_true,manual_positive
loan_2458,loan_1760,1,stage1_review,stage1_symmetric_iterative_fp_confirmed_true_round1,manual_positive
loan_2507,loan_1761,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3545,loan_1761,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_4182,loan_1761,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2564,loan_1762,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3582,loan_1762,1,stage1_review,stage1_recall_first_fp_confirmed_true_round4,manual_positive
loan_2593,loan_1763,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3633,loan_1765,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3686,loan_1766,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2639,loan_1767,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3635,loan_1767,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3795,loan_1768,1,stage1_review,stage1_recall_first_fp_confirmed_true_round2,manual_positive
loan_2428,loan_1769,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3818,loan_1770,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_4023,loan_1772,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3795,loan_1773,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_4005,loan_1774,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2352,loan_1775,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3826,loan_1775,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2076,loan_1776,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3694,loan_1777,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2600,loan_1778,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3815,loan_1780,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3894,loan_1781,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3109,loan_1783,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_4140,loan_1783,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3859,loan_1785,1,stage1_review,stage1_recall_first_fp_confirmed_true_round2,manual_positive
loan_4110,loan_1786,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2459,loan_1787,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3046,loan_1788,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2271,loan_1789,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2110,loan_1790,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1859,loan_1791,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1878,loan_1791,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2035,loan_1796,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1797,loan_2460,1,stage1_review,stage1_symmetric_iterative_fp_confirmed_true_round6,manual_positive
loan_1797,loan_4059,1,stage1_review,stage1_symmetric_unique_fp_confirmed_true,manual_positive
loan_3986,loan_1798,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2461,loan_1799,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3942,loan_1800,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1852,loan_1801,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3827,loan_1801,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2297,loan_1803,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2099,loan_1804,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3966,loan_1804,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2003,loan_1805,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3631,loan_1805,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_4027,loan_1806,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2522,loan_1807,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3198,loan_1807,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3555,loan_1807,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2000,loan_1809,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2462,loan_1809,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3707,loan_1810,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3761,loan_1812,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1945,loan_1813,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2076,loan_1814,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1815,loan_3202,1,stage1_review,stage1_symmetric_unique_fp_confirmed_true,manual_positive
loan_3992,loan_1818,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2362,loan_1819,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3848,loan_1820,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1822,loan_3921,1,stage1_review,stage1_symmetric_iterative_fp_confirmed_true_round4,manual_positive
loan_1867,loan_1823,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3228,loan_1824,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2463,loan_1825,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_4003,loan_1826,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3872,loan_1827,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1828,loan_3897,1,stage1_review,stage1_symmetric_final_fp_confirmed_true,manual_positive
loan_2464,loan_1829,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2113,loan_1830,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1830,loan_2134,1,stage1_review,stage1_symmetric_final_fp_confirmed_true,manual_positive
loan_2465,loan_1831,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3712,loan_1832,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2122,loan_1833,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3985,loan_1833,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2595,loan_1834,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2051,loan_1835,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1835,loan_3538,1,stage1_review,stage1_symmetric_iterative_fp_confirmed_true_round6,manual_positive
loan_2512,loan_1836,1,stage1_review,stage1_recall_first_fp_confirmed_true_final_pending_rerun,manual_positive
loan_3163,loan_1836,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3548,loan_1836,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_4194,loan_1836,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3902,loan_1837,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2466,loan_1840,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1843,loan_3703,1,stage1_review,stage1_symmetric_unique_fp_confirmed_true,manual_positive
loan_2597,loan_1844,1,stage1_review,stage1_symmetric_unique_fp_confirmed_true,manual_positive
loan_2858,loan_1844,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3603,loan_1844,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3948,loan_1846,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2054,loan_1847,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3799,loan_1848,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3979,loan_1849,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2467,loan_1850,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3827,loan_1852,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2084,loan_1853,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2468,loan_1855,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2036,loan_1856,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_4046,loan_1856,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2629,loan_1857,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3625,loan_1857,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3865,loan_1858,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1878,loan_1859,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3127,loan_1861,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3763,loan_1862,1,stage1_review,stage1_symmetric_iterative_fp_confirmed_true_round1,manual_positive
loan_1864,loan_1897,1,stage1_review,stage1_symmetric_iterative_fp_confirmed_true_round3,manual_positive
loan_3115,loan_1864,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3793,loan_1866,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2068,loan_1867,1,stage1_review,stage1_symmetric_iterative_fp_confirmed_true_round1,manual_positive
loan_1876,loan_1868,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1957,loan_1868,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3687,loan_1868,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2372,loan_1869,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3880,loan_1869,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1971,loan_1871,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2171,loan_1871,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2647,loan_1872,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_4037,loan_1873,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2510,loan_1874,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3159,loan_1874,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_4190,loan_1874,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1957,loan_1876,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3687,loan_1876,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3652,loan_1877,1,stage1_review,stage1_symmetric_iterative_fp_confirmed_true_round4,manual_positive
loan_2129,loan_1879,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_4158,loan_1881,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2926,loan_1883,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2519,loan_1884,1,stage1_review,stage1_symmetric_iterative_fp_confirmed_true_round1,manual_positive
loan_3554,loan_1884,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2562,loan_1885,1,stage1_review,stage1_symmetric_iterative_fp_confirmed_true_round1,manual_positive
loan_2810,loan_1885,1,stage1_review,stage1_symmetric_unique_fp_confirmed_true,manual_positive
loan_3580,loan_1885,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3704,loan_1886,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1927,loan_1887,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2437,loan_1889,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1889,loan_4020,1,stage1_review,stage1_symmetric_iterative_fp_confirmed_true_round1,manual_positive
loan_2674,loan_1890,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2161,loan_1891,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3971,loan_1891,1,stage1_review,stage1_recall_first_fp_confirmed_true_final_pending_rerun,manual_positive
loan_2413,loan_1895,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3786,loan_1896,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3828,loan_1898,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1917,loan_1899,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2172,loan_1903,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3272,loan_1904,1,stage1_review,stage1_symmetric_unique_fp_confirmed_true,manual_positive
loan_3570,loan_1904,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2016,loan_1905,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3934,loan_1905,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_4101,loan_1906,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1960,loan_1908,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3977,loan_1908,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1909,loan_1967,1,stage1_review,stage1_symmetric_iterative_fp_confirmed_true_round2,manual_positive
loan_3706,loan_1910,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3156,loan_1911,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3546,loan_1911,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_4187,loan_1911,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3913,loan_1912,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2627,loan_1914,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3624,loan_1914,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1959,loan_1916,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3067,loan_1919,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3114,loan_1920,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2172,loan_1923,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2469,loan_1924,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1925,loan_4006,1,stage1_review,stage1_symmetric_iterative_fp_confirmed_true_round6,manual_positive
loan_2803,loan_1928,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3575,loan_1928,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2336,loan_1930,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3780,loan_1930,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3811,loan_1931,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2083,loan_1932,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2542,loan_1932,1,stage1_review,stage1_symmetric_unique_fp_confirmed_true,manual_positive
loan_3257,loan_1932,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3771,loan_1934,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2055,loan_1936,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_4038,loan_1936,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2176,loan_1939,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2532,loan_1940,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3222,loan_1940,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2070,loan_1941,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3775,loan_1941,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3938,loan_1942,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2588,loan_1943,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3597,loan_1943,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2094,loan_1947,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2213,loan_1948,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3154,loan_1948,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_4185,loan_1948,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2455,loan_1949,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_4041,loan_1949,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3798,loan_1950,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2675,loan_1951,1,stage1_review,stage1_symmetric_iterative_fp_confirmed_true_round2,manual_positive
loan_3664,loan_1951,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3842,loan_1952,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2116,loan_1953,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2585,loan_1953,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2844,loan_1953,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2478,loan_1954,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3072,loan_1954,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_4103,loan_1954,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2342,loan_1956,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3801,loan_1956,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2578,loan_1958,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3592,loan_1958,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3977,loan_1960,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3160,loan_1961,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_4191,loan_1961,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_1962,loan_3821,1,stage1_review,stage1_symmetric_unique_fp_confirmed_true,manual_positive
loan_3596,loan_1964,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3692,loan_1965,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2175,loan_1967,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2626,loan_1968,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3623,loan_1968,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_2171,loan_1971,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
loan_3536,loan_1972,1,stage1_review,stage1_recall_first_fp_confirmed_true,manual_positive
