query_loan_id,query_path,match_loan_id,match_path,rank,cosine_similarity,risk_level,pair_key,query_dataset_loan_id,query_business_loan_id,query_business_type,query_customer_id,query_customer_id_status,query_similar_group,query_is_similar_pair,match_dataset_loan_id,match_business_loan_id,match_business_type,match_customer_id,match_customer_id_status,match_similar_group,match_is_similar_pair,customer_relation,customer_relation_source,identity_evidence_level,customer_relation_label,monitor_threshold,is_suspicious,fraud_type,fraud_type_label,fraud_type_label_zh,monitor_risk_level,review_priority,recommended_action_zh,score_gap_to_threshold,query_risk_degree,match_risk_degree,risk_cluster_id,risk_cluster_size,cross_business_scene,fraud_score,score_component_similarity,score_component_threshold_margin,score_component_customer_relation,score_component_cross_product,score_component_node_degree,score_component_cluster_size,fraud_score_level,fraud_score_level_zh,innovation_tags
loan_048,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_048\face_signing.jpg,loan_038,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_038\face_signing.jpg,2,0.9140030145645142,low,loan_038::loan_048,loan_048,LN2024000048,商户易贷,39eb5a6a35c60f482d585422eb45e70451eadbee256c071c4fa3fdad29b5517f,matched_format_only,,0,loan_038,LN2024000038,消费贷,cb734d72f33c998315b8d2ac3ee4bcc8b022b36c22ba898ca80ef40af9512d21,matched,,0,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.035996985435485795,0,0,,0,True,0.49,0.4753,0.0,0.18,0.06,0.0,0.0,low,低,跨产品复用
loan_012,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_012\face_signing.jpg,loan_040,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_040\face_signing.jpg,5,0.913631796836853,low,loan_012::loan_040,loan_012,LN2024000012,消费贷,02d0606a5b11596ce71324a9cdb134591424c933c69c10c980515eeb80018bd1,matched_format_only,SG_004,1,loan_040,LN2024000040,锡微贷,884b6425dde2cb677a5027535862564c87a23e92b0ca2b2322a472fa1f76adbc,matched_format_only,,0,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.03636820316314693,2,0,,0,True,0.49,0.4751,0.0,0.18,0.06,0.08,0.0,low,低,跨产品复用
loan_048,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_048\face_signing.jpg,loan_032,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_032\face_signing.jpg,3,0.9131593108177184,low,loan_032::loan_048,loan_048,LN2024000048,商户易贷,39eb5a6a35c60f482d585422eb45e70451eadbee256c071c4fa3fdad29b5517f,matched_format_only,,0,loan_032,LN2024000032,商户易贷,afe5b987a4782c8d669ec9b1524fbeb0c845645a75d2826b8ce1d518adca7672,matched,,0,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.03684068918228156,0,0,,0,False,0.49,0.4748,0.0,0.18,0.0,0.0,0.0,low,低,常规相似候选
loan_063,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_063\face_signing.jpg,loan_024,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_024\face_signing.jpg,5,0.9125314950942992,low,loan_024::loan_063,loan_063,LN2024000063,消费贷,fefae155128555e194c54ffa30d81566e2033661aeca15ab095d20f2a452c5d9,matched_format_only,SG_009,1,loan_024,LN2024000024,商户易贷,875862d9c048646f8fe3834c7f2a7fa4b2e7e7b4f3ff060a84959b85b2945c0a,matched_format_only,,0,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.03746850490570075,1,0,,0,True,0.49,0.4745,0.0,0.18,0.06,0.04,0.0,low,低,跨产品复用
loan_044,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_044\face_signing.jpg,loan_006,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_006\face_signing.jpg,5,0.9122328758239746,low,loan_006::loan_044,loan_044,LN2024000044,锡微贷,f29d7b68a54de0e9cc0d05a8193431348d35b6a3ef0272f29a86da29d57df5ed,matched_format_only,,0,loan_006,LN2024000006,商户易贷,b6c526b7d887e6e7876e3b1be9d7453cb9a95c810b28a8c18a05e9d96dc4b57f,matched_format_only,,0,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.037767124176025346,0,0,,0,True,0.49,0.4744,0.0,0.18,0.06,0.0,0.0,low,低,跨产品复用
loan_014,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_014\face_signing.jpg,loan_048,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_048\face_signing.jpg,4,0.9120960831642152,low,loan_014::loan_048,loan_014,LN2024000014,商户易贷,9291cb2e80e05443c364aa58f697f14842af5a4460f3337b9214b8aad0676352,matched,,0,loan_048,LN2024000048,商户易贷,39eb5a6a35c60f482d585422eb45e70451eadbee256c071c4fa3fdad29b5517f,matched_format_only,,0,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.03790391683578476,0,0,,0,False,0.49,0.4743,0.0,0.18,0.0,0.0,0.0,low,低,常规相似候选
loan_066,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_066\face_signing.jpg,loan_030,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_030\face_signing.jpg,5,0.9116660356521606,low,loan_030::loan_066,loan_066,LN2024000066,商户易贷,9ba64175940e58e5696e7c12bceaaf4640b65f18675ff1ebe6920a786c2e9ae2,matched,SG_011,1,loan_030,LN2024000030,消费贷,056a8a5361574487e343479e3950d69278f8bf6499e4eee014cbe8e648f81511,matched_format_only,,0,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.03833396434783931,2,0,,0,True,0.49,0.4741,0.0,0.18,0.06,0.08,0.0,low,低,跨产品复用
loan_037,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_037\face_signing.jpg,loan_015,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_015\face_signing.jpg,5,0.9111666083335876,low,loan_015::loan_037,loan_037,LN2024000037,商户易贷,b301438d15281b128fe8121f98443721ca028f233d90bf33fd9f042b5add8e1d,matched_format_only,,0,loan_015,LN2024000015,消费贷,969809af029a976dbf3e812c81facd4f3434db0c310b459813d527a91457986a,matched,,0,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.03883339166641231,0,0,,0,True,0.49,0.4738,0.0,0.18,0.06,0.0,0.0,low,低,跨产品复用
loan_055,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_055\face_signing.jpg,loan_032,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_032\face_signing.jpg,4,0.9110655784606934,low,loan_032::loan_055,loan_055,LN2024000055,锡微贷,2800eeb22009864b6678ef487549145a3b9281151c47ee77ec6b5f695cb07f79,matched_format_only,SG_004,1,loan_032,LN2024000032,商户易贷,afe5b987a4782c8d669ec9b1524fbeb0c845645a75d2826b8ce1d518adca7672,matched,,0,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.038934421539306596,2,0,,0,True,0.49,0.4738,0.0,0.18,0.06,0.08,0.0,low,低,跨产品复用
loan_031,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_031\face_signing.jpg,loan_008,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_008\face_signing.jpg,1,0.9108928442001344,low,loan_008::loan_031,loan_031,LN2024000031,锡微贷,08a2c80292ff668e12c25d0b742a35b6878994a07e4428546782c281e793419d,matched_format_only,,0,loan_008,LN2024000008,商户易贷,dcba35a29ef7256c3c5779fe213be248070801fde16cea69acb377bbcbaf4782,matched_format_only,,0,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.03910715579986557,0,3,,0,True,0.49,0.4737,0.0,0.18,0.06,0.12,0.0,low,低,跨产品复用、高连接节点
loan_018,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_018\face_signing.jpg,loan_031,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_031\face_signing.jpg,2,0.9106413722038268,low,loan_018::loan_031,loan_018,LN2024000018,商户易贷,2a773afa906b955a74422c2171e79f32292a540ec94a8e5ee206c3447a359e80,matched,,0,loan_031,LN2024000031,锡微贷,08a2c80292ff668e12c25d0b742a35b6878994a07e4428546782c281e793419d,matched_format_only,,0,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.03935862779617316,0,0,,0,True,0.49,0.4735,0.0,0.18,0.06,0.0,0.0,low,低,跨产品复用
loan_034,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_034\face_signing.jpg,loan_044,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_044\face_signing.jpg,1,0.9106149673461914,low,loan_034::loan_044,loan_034,LN2024000034,消费贷,96c01edd5930bf874125aa266faca721a714bfcfdaf0e508c5f625887c99bbcb,matched_format_only,,0,loan_044,LN2024000044,锡微贷,f29d7b68a54de0e9cc0d05a8193431348d35b6a3ef0272f29a86da29d57df5ed,matched_format_only,,0,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.03938503265380855,0,0,,0,True,0.49,0.4735,0.0,0.18,0.06,0.0,0.0,low,低,跨产品复用
loan_026,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_026\face_signing.jpg,loan_064,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_064\face_signing.jpg,5,0.9106080532073976,low,loan_026::loan_064,loan_026,LN2024000026,商户易贷,8c5d72ba717d3433bd0fe59c3de13f15a5df8d4337660785ec2f4565909d180e,matched_format_only,,0,loan_064,LN2024000064,锡微贷,be24fc86f78af063fe1acf83a42e9cd954ee809e9cd6411ad47104353f213034,matched_format_only,SG_010,1,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.039391946792602384,1,2,,0,True,0.49,0.4735,0.0,0.18,0.06,0.08,0.0,low,低,跨产品复用
loan_027,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_027\face_signing.jpg,loan_012,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_012\face_signing.jpg,3,0.9104816317558287,low,loan_012::loan_027,loan_027,LN2024000027,消费贷,ae3e92d0947e6bfb9d61a76123173bd18aab50d0d257869c8f681cfba0131fb4,matched_format_only,,0,loan_012,LN2024000012,消费贷,02d0606a5b11596ce71324a9cdb134591424c933c69c10c980515eeb80018bd1,matched_format_only,SG_004,1,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.03951836824417121,0,2,,0,False,0.49,0.4735,0.0,0.18,0.0,0.08,0.0,low,低,常规相似候选
loan_031,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_031\face_signing.jpg,loan_053,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_053\face_signing.jpg,3,0.9101279973983764,low,loan_031::loan_053,loan_031,LN2024000031,锡微贷,08a2c80292ff668e12c25d0b742a35b6878994a07e4428546782c281e793419d,matched_format_only,,0,loan_053,LN2024000053,商户易贷,0be223c0fb03534bcb47df67dd861f28625ccc0858daf70953b890ef824396f0,matched,SG_003,1,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.0398720026016236,0,2,,0,True,0.49,0.4733,0.0,0.18,0.06,0.08,0.0,low,低,跨产品复用
loan_029,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_029\face_signing.jpg,loan_001,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_001\face_signing.jpg,1,0.9099621772766112,low,loan_001::loan_029,loan_029,LN2024000029,消费贷,927b20e7518c328fcebeb4ca0587371d0438a0fae471daa1b7549b17142f48a1,matched_format_only,,0,loan_001,LN2024000001,消费贷,29f7834c007220632caa6ebf042f5669cb1ce7cb9538edaea85bf1e2cf18860d,matched_format_only,,0,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.04003782272338874,0,0,,0,False,0.49,0.4732,0.0,0.18,0.0,0.0,0.0,low,低,常规相似候选
loan_048,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_048\face_signing.jpg,loan_017,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_017\face_signing.jpg,5,0.9090967178344728,low,loan_017::loan_048,loan_048,LN2024000048,商户易贷,39eb5a6a35c60f482d585422eb45e70451eadbee256c071c4fa3fdad29b5517f,matched_format_only,,0,loan_017,LN2024000017,商户易贷,daeb2f078bedfd64d6fdeaad879b1b1e893782e9e77f5945fc62fc4248150b3a,matched_format_only,SG_007,1,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.04090328216552719,0,2,,0,False,0.49,0.4727,0.0,0.18,0.0,0.08,0.0,low,低,常规相似候选
loan_025,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_025\face_signing.jpg,loan_038,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_038\face_signing.jpg,2,0.908807098865509,low,loan_025::loan_038,loan_025,LN2024000025,消费贷,f027bfcfa67344439b791f2318ae649f876cd3adfe47bcc36886f3566f32e735,matched_format_only,SG_009,1,loan_038,LN2024000038,消费贷,cb734d72f33c998315b8d2ac3ee4bcc8b022b36c22ba898ca80ef40af9512d21,matched,,0,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.04119290113449092,1,0,,0,False,0.49,0.4726,0.0,0.18,0.0,0.04,0.0,low,低,常规相似候选
loan_014,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_014\face_signing.jpg,loan_066,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_066\face_signing.jpg,5,0.9083768725395204,low,loan_014::loan_066,loan_014,LN2024000014,商户易贷,9291cb2e80e05443c364aa58f697f14842af5a4460f3337b9214b8aad0676352,matched,,0,loan_066,LN2024000066,商户易贷,9ba64175940e58e5696e7c12bceaaf4640b65f18675ff1ebe6920a786c2e9ae2,matched,SG_011,1,cross_customer,customer_id,strong,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.04162312746047958,0,2,,0,False,0.49,0.4724,0.0,0.18,0.0,0.08,0.0,low,低,常规相似候选
loan_047,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_047\face_signing.jpg,loan_017,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_017\face_signing.jpg,5,0.9083490967750548,low,loan_017::loan_047,loan_047,LN2024000047,锡微贷,1b44fbbefb88503036a65f4233916814539fde6d01b7552d36c36f0960f52e7c,matched_format_only,,0,loan_017,LN2024000017,商户易贷,daeb2f078bedfd64d6fdeaad879b1b1e893782e9e77f5945fc62fc4248150b3a,matched_format_only,SG_007,1,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.041650903224945135,0,2,,0,True,0.49,0.4723,0.0,0.18,0.06,0.08,0.0,low,低,跨产品复用
loan_029,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_029\face_signing.jpg,loan_045,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_045\face_signing.jpg,2,0.9074529409408568,low,loan_029::loan_045,loan_029,LN2024000029,消费贷,927b20e7518c328fcebeb4ca0587371d0438a0fae471daa1b7549b17142f48a1,matched_format_only,,0,loan_045,LN2024000045,商户易贷,c80ff73151f3f06d1e257f4e52588159c21a11c267a8950cc7102e578efb4b64,matched_format_only,SG_014,1,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.04254705905914313,0,2,,0,True,0.49,0.4719,0.0,0.18,0.06,0.08,0.0,low,低,跨产品复用
loan_057,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_057\face_signing.jpg,loan_048,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_048\face_signing.jpg,3,0.9072388410568236,low,loan_048::loan_057,loan_057,LN2024000057,商户易贷,72f8d1326e75d74a814ae7e818e20bf910c4548da25321f85a69eae13359d9d6,matched_format_only,SG_005,1,loan_048,LN2024000048,商户易贷,39eb5a6a35c60f482d585422eb45e70451eadbee256c071c4fa3fdad29b5517f,matched_format_only,,0,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.042761158943176336,1,0,,0,False,0.49,0.4718,0.0,0.18,0.0,0.04,0.0,low,低,常规相似候选
loan_029,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_029\face_signing.jpg,loan_051,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_051\face_signing.jpg,3,0.9065229296684264,low,loan_029::loan_051,loan_029,LN2024000029,消费贷,927b20e7518c328fcebeb4ca0587371d0438a0fae471daa1b7549b17142f48a1,matched_format_only,,0,loan_051,LN2024000051,消费贷,5c66553abba52975505659e0dd09fb30b51bcb37a005c097e5032d3e475b8a24,matched_format_only,SG_001,1,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.04347707033157355,0,2,,0,False,0.49,0.4714,0.0,0.18,0.0,0.08,0.0,low,低,常规相似候选
loan_039,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_039\face_signing.jpg,loan_049,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_049\face_signing.jpg,1,0.9064699411392212,low,loan_039::loan_049,loan_039,LN2024000039,锡微贷,d752e2dde04a74524242e2be6eff47e1c84450cf0cf8616446e0dfbc2ee9aa98,matched,,0,loan_049,LN2024000049,锡微贷,5e2ba0d8cfda93d078248dba2a70ad50b041a2f5961da8abdbcf219fb0ff4fa6,matched_format_only,,0,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.043530058860778764,0,0,,0,False,0.49,0.4714,0.0,0.18,0.0,0.0,0.0,low,低,常规相似候选
loan_050,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_050\face_signing.jpg,loan_035,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_035\face_signing.jpg,5,0.9063329696655272,low,loan_035::loan_050,loan_050,LN2024000050,锡微贷,080a9ade60b03f23c5ee00f4eed2277cc3b8607cd1bc0169c5a1e129c2eb6d44,matched_format_only,SG_015,1,loan_035,LN2024000035,锡微贷,db8891549d0cf3bd7b98a65c7c2c00725900ad442b6eb8aae18d693854f67271,matched_format_only,SG_011,1,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.04366703033447272,1,2,,0,False,0.49,0.4713,0.0,0.18,0.0,0.08,0.0,low,低,常规相似候选
loan_019,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_019\face_signing.jpg,loan_012,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_012\face_signing.jpg,1,0.9063180685043336,low,loan_012::loan_019,loan_019,LN2024000019,商户易贷,964a3073f6dbb99f579d4ff60088eb534946146b2f33100fea5afe40f96dad4b,matched_format_only,,0,loan_012,LN2024000012,消费贷,02d0606a5b11596ce71324a9cdb134591424c933c69c10c980515eeb80018bd1,matched_format_only,SG_004,1,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.04368193149566635,0,2,,0,True,0.49,0.4713,0.0,0.18,0.06,0.08,0.0,low,低,跨产品复用
loan_074,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_074\face_signing.jpg,loan_035,D:\GitHub\jinchuang\23-多模态技术与数据治理赛道-基于多模态大模型的金融影像智能相似度检测模型\基于多模态大模型的金融影像智能相似度检测模型\loan_035\face_signing.jpg,5,0.905634880065918,low,loan_035::loan_074,loan_074,LN2024000074,商户易贷,b92c70d8b53ef47ba23b38b5b212d14ab04f870ab3bc9e0a87c4459fb105dbf1,matched_format_only,SG_015,1,loan_035,LN2024000035,锡微贷,db8891549d0cf3bd7b98a65c7c2c00725900ad442b6eb8aae18d693854f67271,matched_format_only,SG_011,1,cross_customer,customer_id_format_only,weak,陌生人/跨客户,0.95,False,normal_low_risk,normal low-risk candidate,低风险候选,low,low,保留为审计证据，低优先级抽检。,-0.04436511993408199,1,2,,0,True,0.49,0.4709,0.0,0.18,0.06,0.08,0.0,low,低,跨产品复用
