query_loan_id,match_loan_id,decision,note
loan_1829,loan_2133,1,stage1_pair_label_confirmed_true
loan_2464,loan_1829,1,stage1_recall_first_fp_confirmed_true
loan_2113,loan_1830,1,stage1_recall_first_fp_confirmed_true
loan_1830,loan_2134,1,stage1_symmetric_final_fp_confirmed_true
loan_1831,loan_2141,1,stage1_pair_label_confirmed_true
loan_2465,loan_1831,1,stage1_recall_first_fp_confirmed_true
loan_3712,loan_1832,1,stage1_recall_first_fp_confirmed_true
loan_2122,loan_1833,1,stage1_recall_first_fp_confirmed_true
loan_3985,loan_1833,1,stage1_recall_first_fp_confirmed_true
loan_1834,loan_2066,1,stage1_pair_label_confirmed_true
loan_2595,loan_1834,1,stage1_recall_first_fp_confirmed_true
loan_2051,loan_1835,1,stage1_recall_first_fp_confirmed_true
loan_1835,loan_3538,1,stage1_symmetric_iterative_fp_confirmed_true_round6
loan_2512,loan_1836,1,stage1_recall_first_fp_confirmed_true_final_pending_rerun
loan_3163,loan_1836,1,stage1_recall_first_fp_confirmed_true
loan_3548,loan_1836,1,stage1_recall_first_fp_confirmed_true
loan_4194,loan_1836,1,stage1_recall_first_fp_confirmed_true
loan_3902,loan_1837,1,stage1_recall_first_fp_confirmed_true
loan_1840,loan_2052,1,stage1_pair_label_confirmed_true
loan_2466,loan_1840,1,stage1_recall_first_fp_confirmed_true
loan_1842,loan_3903,1,stage1_pair_label_confirmed_true
loan_1843,loan_3703,1,stage1_symmetric_unique_fp_confirmed_true
loan_2597,loan_1844,1,stage1_symmetric_unique_fp_confirmed_true
loan_2858,loan_1844,1,stage1_recall_first_fp_confirmed_true
loan_3603,loan_1844,1,stage1_recall_first_fp_confirmed_true
loan_3948,loan_1846,1,stage1_recall_first_fp_confirmed_true
loan_2054,loan_1847,1,stage1_recall_first_fp_confirmed_true
loan_3799,loan_1848,1,stage1_recall_first_fp_confirmed_true
loan_3979,loan_1849,1,stage1_recall_first_fp_confirmed_true
loan_2467,loan_1850,1,stage1_recall_first_fp_confirmed_true
loan_3827,loan_1852,1,stage1_recall_first_fp_confirmed_true
loan_2084,loan_1853,1,stage1_recall_first_fp_confirmed_true
loan_1855,loan_1892,1,stage1_pair_label_confirmed_true
loan_2468,loan_1855,1,stage1_recall_first_fp_confirmed_true
loan_2036,loan_1856,1,stage1_recall_first_fp_confirmed_true
loan_4046,loan_1856,1,stage1_recall_first_fp_confirmed_true
loan_2629,loan_1857,1,stage1_recall_first_fp_confirmed_true
loan_3625,loan_1857,1,stage1_recall_first_fp_confirmed_true
loan_1858,loan_2063,1,stage1_pair_label_confirmed_true
loan_3865,loan_1858,1,stage1_recall_first_fp_confirmed_true
loan_1878,loan_1859,1,stage1_recall_first_fp_confirmed_true
loan_3127,loan_1861,1,stage1_recall_first_fp_confirmed_true
loan_3763,loan_1862,1,stage1_symmetric_iterative_fp_confirmed_true_round1
loan_1864,loan_1897,1,stage1_symmetric_iterative_fp_confirmed_true_round3
loan_3115,loan_1864,1,stage1_recall_first_fp_confirmed_true
loan_3793,loan_1866,1,stage1_recall_first_fp_confirmed_true
loan_2068,loan_1867,1,stage1_symmetric_iterative_fp_confirmed_true_round1
loan_1876,loan_1868,1,stage1_recall_first_fp_confirmed_true
loan_1957,loan_1868,1,stage1_recall_first_fp_confirmed_true
loan_3687,loan_1868,1,stage1_recall_first_fp_confirmed_true
loan_2372,loan_1869,1,stage1_recall_first_fp_confirmed_true
loan_3880,loan_1869,1,stage1_recall_first_fp_confirmed_true
loan_1971,loan_1871,1,stage1_recall_first_fp_confirmed_true
loan_2171,loan_1871,1,stage1_recall_first_fp_confirmed_true
loan_2647,loan_1872,1,stage1_recall_first_fp_confirmed_true
loan_4037,loan_1873,1,stage1_recall_first_fp_confirmed_true
loan_2510,loan_1874,1,stage1_recall_first_fp_confirmed_true
loan_3159,loan_1874,1,stage1_recall_first_fp_confirmed_true
loan_4190,loan_1874,1,stage1_recall_first_fp_confirmed_true
loan_1957,loan_1876,1,stage1_recall_first_fp_confirmed_true
loan_3687,loan_1876,1,stage1_recall_first_fp_confirmed_true
loan_3652,loan_1877,1,stage1_symmetric_iterative_fp_confirmed_true_round4
loan_2129,loan_1879,1,stage1_recall_first_fp_confirmed_true
loan_4158,loan_1881,1,stage1_recall_first_fp_confirmed_true
loan_1882,loan_3926,1,stage1_pair_label_confirmed_true
loan_2926,loan_1883,1,stage1_recall_first_fp_confirmed_true
loan_2519,loan_1884,1,stage1_symmetric_iterative_fp_confirmed_true_round1
loan_1884,loan_3191,1,stage1_pair_label_confirmed_true
loan_3554,loan_1884,1,stage1_recall_first_fp_confirmed_true
loan_2562,loan_1885,1,stage1_symmetric_iterative_fp_confirmed_true_round1
loan_2810,loan_1885,1,stage1_symmetric_unique_fp_confirmed_true
loan_3580,loan_1885,1,stage1_recall_first_fp_confirmed_true
loan_3704,loan_1886,1,stage1_recall_first_fp_confirmed_true
loan_1927,loan_1887,1,stage1_recall_first_fp_confirmed_true
loan_1888,loan_3622,1,stage1_pair_label_confirmed_true
loan_2437,loan_1889,1,stage1_recall_first_fp_confirmed_true
loan_1889,loan_4020,1,stage1_symmetric_iterative_fp_confirmed_true_round1
loan_2674,loan_1890,1,stage1_recall_first_fp_confirmed_true
loan_2161,loan_1891,1,stage1_recall_first_fp_confirmed_true
loan_3971,loan_1891,1,stage1_recall_first_fp_confirmed_true_final_pending_rerun
loan_2413,loan_1895,1,stage1_recall_first_fp_confirmed_true
loan_1895,loan_3976,1,stage1_pair_label_confirmed_true
loan_3786,loan_1896,1,stage1_recall_first_fp_confirmed_true
loan_3828,loan_1898,1,stage1_recall_first_fp_confirmed_true
loan_1917,loan_1899,1,stage1_recall_first_fp_confirmed_true
loan_1901,loan_3587,1,stage1_pair_label_confirmed_true
loan_1903,loan_1923,1,stage1_pair_label_confirmed_true
loan_2172,loan_1903,1,stage1_recall_first_fp_confirmed_true
loan_3272,loan_1904,1,stage1_symmetric_unique_fp_confirmed_true
loan_3570,loan_1904,1,stage1_recall_first_fp_confirmed_true
loan_2016,loan_1905,1,stage1_recall_first_fp_confirmed_true
loan_3934,loan_1905,1,stage1_recall_first_fp_confirmed_true
loan_4101,loan_1906,1,stage1_recall_first_fp_confirmed_true
loan_1960,loan_1908,1,stage1_recall_first_fp_confirmed_true
loan_3977,loan_1908,1,stage1_recall_first_fp_confirmed_true
loan_1909,loan_1967,1,stage1_symmetric_iterative_fp_confirmed_true_round2
loan_3706,loan_1910,1,stage1_recall_first_fp_confirmed_true
loan_3156,loan_1911,1,stage1_recall_first_fp_confirmed_true
loan_3546,loan_1911,1,stage1_recall_first_fp_confirmed_true
loan_4187,loan_1911,1,stage1_recall_first_fp_confirmed_true
loan_3913,loan_1912,1,stage1_recall_first_fp_confirmed_true
loan_2627,loan_1914,1,stage1_recall_first_fp_confirmed_true
loan_3624,loan_1914,1,stage1_recall_first_fp_confirmed_true
loan_1959,loan_1916,1,stage1_recall_first_fp_confirmed_true
loan_1918,loan_2101,1,stage1_pair_label_confirmed_true
loan_3067,loan_1919,1,stage1_recall_first_fp_confirmed_true
loan_3114,loan_1920,1,stage1_recall_first_fp_confirmed_true
loan_1921,loan_3773,1,stage1_pair_label_confirmed_true
loan_2172,loan_1923,1,stage1_recall_first_fp_confirmed_true
loan_1924,loan_2065,1,stage1_pair_label_confirmed_true
loan_2469,loan_1924,1,stage1_recall_first_fp_confirmed_true
loan_1925,loan_4006,1,stage1_symmetric_iterative_fp_confirmed_true_round6
loan_1926,loan_1946,1,stage1_pair_label_confirmed_true
loan_2803,loan_1928,1,stage1_recall_first_fp_confirmed_true
loan_3575,loan_1928,1,stage1_recall_first_fp_confirmed_true
loan_2336,loan_1930,1,stage1_recall_first_fp_confirmed_true
loan_3780,loan_1930,1,stage1_recall_first_fp_confirmed_true
loan_3811,loan_1931,1,stage1_recall_first_fp_confirmed_true
loan_2083,loan_1932,1,stage1_recall_first_fp_confirmed_true
loan_2542,loan_1932,1,stage1_symmetric_unique_fp_confirmed_true
loan_3257,loan_1932,1,stage1_recall_first_fp_confirmed_true
loan_3771,loan_1934,1,stage1_recall_first_fp_confirmed_true
loan_2055,loan_1936,1,stage1_recall_first_fp_confirmed_true
loan_4038,loan_1936,1,stage1_recall_first_fp_confirmed_true
loan_1938,loan_3863,1,stage1_pair_label_confirmed_true
loan_2176,loan_1939,1,stage1_recall_first_fp_confirmed_true
loan_2532,loan_1940,1,stage1_recall_first_fp_confirmed_true
loan_3222,loan_1940,1,stage1_recall_first_fp_confirmed_true
loan_2070,loan_1941,1,stage1_recall_first_fp_confirmed_true
loan_3775,loan_1941,1,stage1_recall_first_fp_confirmed_true
loan_3938,loan_1942,1,stage1_recall_first_fp_confirmed_true
loan_2588,loan_1943,1,stage1_recall_first_fp_confirmed_true
loan_3597,loan_1943,1,stage1_recall_first_fp_confirmed_true
loan_2094,loan_1947,1,stage1_recall_first_fp_confirmed_true
loan_2213,loan_1948,1,stage1_recall_first_fp_confirmed_true
loan_3154,loan_1948,1,stage1_recall_first_fp_confirmed_true
loan_4185,loan_1948,1,stage1_recall_first_fp_confirmed_true
loan_2455,loan_1949,1,stage1_recall_first_fp_confirmed_true
loan_4041,loan_1949,1,stage1_recall_first_fp_confirmed_true
loan_3798,loan_1950,1,stage1_recall_first_fp_confirmed_true
loan_2675,loan_1951,1,stage1_symmetric_iterative_fp_confirmed_true_round2
loan_3664,loan_1951,1,stage1_recall_first_fp_confirmed_true
loan_3842,loan_1952,1,stage1_recall_first_fp_confirmed_true
loan_2116,loan_1953,1,stage1_recall_first_fp_confirmed_true
loan_2585,loan_1953,1,stage1_recall_first_fp_confirmed_true
loan_2844,loan_1953,1,stage1_recall_first_fp_confirmed_true
loan_2478,loan_1954,1,stage1_recall_first_fp_confirmed_true
loan_3072,loan_1954,1,stage1_recall_first_fp_confirmed_true
loan_4103,loan_1954,1,stage1_recall_first_fp_confirmed_true
loan_2342,loan_1956,1,stage1_recall_first_fp_confirmed_true
loan_3801,loan_1956,1,stage1_recall_first_fp_confirmed_true
loan_2578,loan_1958,1,stage1_recall_first_fp_confirmed_true
loan_3592,loan_1958,1,stage1_recall_first_fp_confirmed_true
loan_3977,loan_1960,1,stage1_recall_first_fp_confirmed_true
loan_3160,loan_1961,1,stage1_recall_first_fp_confirmed_true
loan_4191,loan_1961,1,stage1_recall_first_fp_confirmed_true
loan_1962,loan_3821,1,stage1_symmetric_unique_fp_confirmed_true
loan_3596,loan_1964,1,stage1_recall_first_fp_confirmed_true
loan_3692,loan_1965,1,stage1_recall_first_fp_confirmed_true
loan_2175,loan_1967,1,stage1_recall_first_fp_confirmed_true
loan_2626,loan_1968,1,stage1_recall_first_fp_confirmed_true
loan_3623,loan_1968,1,stage1_recall_first_fp_confirmed_true
loan_2171,loan_1971,1,stage1_recall_first_fp_confirmed_true
loan_3536,loan_1972,1,stage1_recall_first_fp_confirmed_true
loan_4133,loan_1972,1,stage1_recall_first_fp_confirmed_true
loan_3930,loan_1973,1,stage1_recall_first_fp_confirmed_true
loan_1976,loan_2131,1,stage1_pair_label_confirmed_true
loan_2470,loan_1976,1,stage1_recall_first_fp_confirmed_true
loan_2620,loan_1977,1,stage1_symmetric_unique_fp_confirmed_true
loan_3619,loan_1977,1,stage1_recall_first_fp_confirmed_true
loan_2693,loan_1978,1,stage1_recall_first_fp_confirmed_true
loan_3682,loan_1978,1,stage1_recall_first_fp_confirmed_true
loan_1980,loan_1997,1,stage1_pair_label_confirmed_true
loan_2471,loan_1980,1,stage1_recall_first_fp_confirmed_true
loan_1980,loan_4062,1,stage1_pair_label_confirmed_true
loan_3787,loan_1981,1,stage1_recall_first_fp_confirmed_true
loan_2651,loan_1982,1,stage1_recall_first_fp_confirmed_true
loan_2209,loan_1984,1,stage1_recall_first_fp_confirmed_true
loan_3728,loan_1986,1,stage1_recall_first_fp_confirmed_true
loan_4022,loan_1987,1,stage1_recall_first_fp_confirmed_true
loan_2031,loan_1988,1,stage1_recall_first_fp_confirmed_true
loan_3164,loan_1988,1,stage1_recall_first_fp_confirmed_true
loan_4195,loan_1988,1,stage1_recall_first_fp_confirmed_true
loan_2414,loan_1990,1,stage1_recall_first_fp_confirmed_true
loan_3698,loan_1990,1,stage1_recall_first_fp_confirmed_true
loan_3981,loan_1990,1,stage1_recall_first_fp_confirmed_true
loan_2103,loan_1992,1,stage1_recall_first_fp_confirmed_true
loan_2147,loan_1992,1,stage1_recall_first_fp_confirmed_true
loan_3241,loan_1995,1,stage1_recall_first_fp_confirmed_true
loan_4115,loan_1995,1,stage1_recall_first_fp_confirmed_true
loan_3876,loan_1996,1,stage1_recall_first_fp_confirmed_true_round5
loan_2471,loan_1997,1,stage1_recall_first_fp_confirmed_true
loan_3723,loan_1999,1,stage1_recall_first_fp_confirmed_true
loan_2000,loan_2462,1,stage1_symmetric_iterative_fp_confirmed_true_round1
loan_2058,loan_2001,1,stage1_recall_first_fp_confirmed_true
loan_4066,loan_2001,1,stage1_recall_first_fp_confirmed_true
loan_3176,loan_2002,1,stage1_recall_first_fp_confirmed_true
loan_4207,loan_2002,1,stage1_recall_first_fp_confirmed_true
loan_2194,loan_2006,1,stage1_recall_first_fp_confirmed_true
loan_3245,loan_2006,1,stage1_recall_first_fp_confirmed_true
loan_3278,loan_2007,1,stage1_recall_first_fp_confirmed_true
loan_3935,loan_2008,1,stage1_recall_first_fp_confirmed_true
loan_3833,loan_2010,1,stage1_recall_first_fp_confirmed_true
loan_2168,loan_2011,1,stage1_recall_first_fp_confirmed_true
loan_3788,loan_2011,1,stage1_recall_first_fp_confirmed_true
loan_2539,loan_2012,1,stage1_recall_first_fp_confirmed_true
loan_3246,loan_2012,1,stage1_recall_first_fp_confirmed_true
loan_2385,loan_2014,1,stage1_recall_first_fp_confirmed_true
loan_3910,loan_2014,1,stage1_recall_first_fp_confirmed_true
loan_3934,loan_2016,1,stage1_recall_first_fp_confirmed_true
loan_2017,loan_2655,1,stage1_symmetric_iterative_fp_confirmed_true_round2
loan_3648,loan_2017,1,stage1_recall_first_fp_confirmed_true
loan_2281,loan_2018,1,stage1_recall_first_fp_confirmed_true
loan_2571,loan_2019,1,stage1_recall_first_fp_confirmed_true
loan_3586,loan_2019,1,stage1_recall_first_fp_confirmed_true
loan_2020,loan_3839,1,stage1_pair_label_confirmed_true
loan_3765,loan_2022,1,stage1_recall_first_fp_confirmed_true
loan_2502,loan_2024,1,stage1_symmetric_final_fp_confirmed_true
loan_3139,loan_2024,1,stage1_recall_first_fp_confirmed_true
loan_4170,loan_2024,1,stage1_recall_first_fp_confirmed_true
loan_3812,loan_2025,1,stage1_recall_first_fp_confirmed_true
loan_2415,loan_2026,1,stage1_recall_first_fp_confirmed_true
loan_3982,loan_2026,1,stage1_recall_first_fp_confirmed_true
loan_3999,loan_2028,1,stage1_recall_first_fp_confirmed_true
loan_2032,loan_2029,1,stage1_recall_first_fp_confirmed_true
loan_3937,loan_2029,1,stage1_recall_first_fp_confirmed_true
loan_2634,loan_2030,1,stage1_recall_first_fp_confirmed_true
loan_3630,loan_2030,1,stage1_recall_first_fp_confirmed_true
loan_2513,loan_2031,1,stage1_recall_first_fp_confirmed_true
loan_3164,loan_2031,1,stage1_recall_first_fp_confirmed_true
loan_4195,loan_2031,1,stage1_recall_first_fp_confirmed_true
loan_3937,loan_2032,1,stage1_recall_first_fp_confirmed_true
loan_3909,loan_2034,1,stage1_recall_first_fp_confirmed_true
loan_4033,loan_2035,1,stage1_recall_first_fp_confirmed_true
loan_4046,loan_2036,1,stage1_recall_first_fp_confirmed_true
loan_3665,loan_2037,1,stage1_recall_first_fp_confirmed_true
loan_3613,loan_2039,1,stage1_recall_first_fp_confirmed_true
loan_2061,loan_2040,1,stage1_recall_first_fp_confirmed_true
loan_3939,loan_2040,1,stage1_recall_first_fp_confirmed_true
loan_3783,loan_2042,1,stage1_recall_first_fp_confirmed_true
loan_2544,loan_2043,1,stage1_recall_first_fp_confirmed_true
loan_3264,loan_2043,1,stage1_recall_first_fp_confirmed_true
loan_3568,loan_2043,1,stage1_recall_first_fp_confirmed_true
loan_2045,loan_2173,1,stage1_symmetric_iterative_fp_confirmed_true_round4
loan_3599,loan_2048,1,stage1_recall_first_fp_confirmed_true
loan_2325,loan_2049,1,stage1_recall_first_fp_confirmed_true
loan_2049,loan_3753,1,stage1_pair_label_confirmed_true
loan_2636,loan_2050,1,stage1_symmetric_iterative_fp_confirmed_true_round5
loan_2466,loan_2052,1,stage1_recall_first_fp_confirmed_true
loan_4038,loan_2055,1,stage1_recall_first_fp_confirmed_true
loan_3924,loan_2056,1,stage1_recall_first_fp_confirmed_true
loan_3758,loan_2057,1,stage1_recall_first_fp_confirmed_true
loan_3804,loan_2058,1,stage1_recall_first_fp_confirmed_true
loan_3945,loan_2059,1,stage1_recall_first_fp_confirmed_true
loan_2060,loan_2074,1,stage1_pair_label_confirmed_true
loan_2060,loan_2472,1,stage1_pair_label_confirmed_true
loan_3939,loan_2061,1,stage1_recall_first_fp_confirmed_true
loan_3825,loan_2062,1,stage1_recall_first_fp_confirmed_true
loan_3865,loan_2063,1,stage1_recall_first_fp_confirmed_true
loan_4053,loan_2063,1,stage1_recall_first_fp_confirmed_true
loan_2485,loan_2064,1,stage1_recall_first_fp_confirmed_true
loan_3089,loan_2064,1,stage1_recall_first_fp_confirmed_true
loan_2064,loan_3533,1,stage1_recall_first_fp_confirmed_true
loan_2595,loan_2066,1,stage1_recall_first_fp_confirmed_true
loan_2579,loan_2067,1,stage1_recall_first_fp_confirmed_true
loan_2835,loan_2067,1,stage1_recall_first_fp_confirmed_true
loan_3775,loan_2070,1,stage1_recall_first_fp_confirmed_true
loan_4057,loan_2070,1,stage1_recall_first_fp_confirmed_true
loan_2071,loan_3662,1,stage1_pair_label_confirmed_true
loan_2641,loan_2072,1,stage1_recall_first_fp_confirmed_true
loan_3637,loan_2072,1,stage1_recall_first_fp_confirmed_true
loan_3994,loan_2073,1,stage1_recall_first_fp_confirmed_true
loan_2472,loan_2074,1,stage1_recall_first_fp_confirmed_true
loan_2505,loan_2075,1,stage1_recall_first_fp_confirmed_true
loan_3544,loan_2075,1,stage1_recall_first_fp_confirmed_true
loan_2586,loan_2077,1,stage1_recall_first_fp_confirmed_true
loan_3595,loan_2077,1,stage1_recall_first_fp_confirmed_true
loan_3960,loan_2079,1,stage1_recall_first_fp_confirmed_true
loan_3820,loan_2080,1,stage1_recall_first_fp_confirmed_true
loan_2542,loan_2083,1,stage1_recall_first_fp_confirmed_true
loan_3257,loan_2083,1,stage1_recall_first_fp_confirmed_true
loan_3608,loan_2083,1,stage1_recall_first_fp_confirmed_true
loan_4000,loan_2085,1,stage1_recall_first_fp_confirmed_true
loan_3868,loan_2086,1,stage1_recall_first_fp_confirmed_true
loan_2447,loan_2087,1,stage1_recall_first_fp_confirmed_true
loan_4039,loan_2087,1,stage1_recall_first_fp_confirmed_true
loan_2322,loan_2088,1,stage1_recall_first_fp_confirmed_true
loan_3747,loan_2088,1,stage1_recall_first_fp_confirmed_true
loan_3628,loan_2089,1,stage1_recall_first_fp_confirmed_true
loan_2180,loan_2092,1,stage1_recall_first_fp_confirmed_true
loan_4014,loan_2094,1,stage1_symmetric_iterative_fp_confirmed_true_round3
loan_3784,loan_2096,1,stage1_recall_first_fp_confirmed_true
loan_3961,loan_2098,1,stage1_recall_first_fp_confirmed_true
loan_2099,loan_3966,1,stage1_pair_label_confirmed_true
loan_3764,loan_2101,1,stage1_recall_first_fp_confirmed_true
loan_2103,loan_2147,1,stage1_pair_label_confirmed_true
loan_3990,loan_2105,1,stage1_recall_first_fp_confirmed_true
loan_3249,loan_2106,1,stage1_recall_first_fp_confirmed_true
loan_3564,loan_2106,1,stage1_recall_first_fp_confirmed_true
loan_2117,loan_2107,1,stage1_recall_first_fp_confirmed_true
loan_2554,loan_2107,1,stage1_recall_first_fp_confirmed_true
loan_3749,loan_2109,1,stage1_recall_first_fp_confirmed_true
loan_4051,loan_2110,1,stage1_recall_first_fp_confirmed_true
loan_2134,loan_2113,1,stage1_recall_first_fp_confirmed_true
loan_2222,loan_2114,1,stage1_recall_first_fp_confirmed_true
loan_3209,loan_2114,1,stage1_recall_first_fp_confirmed_true
loan_3862,loan_2115,1,stage1_recall_first_fp_confirmed_true
loan_2585,loan_2116,1,stage1_recall_first_fp_confirmed_true
loan_2844,loan_2116,1,stage1_recall_first_fp_confirmed_true
loan_2554,loan_2117,1,stage1_recall_first_fp_confirmed_true
loan_3814,loan_2119,1,stage1_recall_first_fp_confirmed_true
loan_2121,loan_2473,1,stage1_recall_first_fp_confirmed_true_round2
loan_3049,loan_2121,1,stage1_recall_first_fp_confirmed_true
loan_3526,loan_2121,1,stage1_recall_first_fp_confirmed_true
loan_4080,loan_2121,1,stage1_recall_first_fp_confirmed_true
loan_3985,loan_2122,1,stage1_recall_first_fp_confirmed_true
loan_3978,loan_2124,1,stage1_recall_first_fp_confirmed_true
loan_2125,loan_3767,1,stage1_pair_label_confirmed_true
loan_3715,loan_2126,1,stage1_recall_first_fp_confirmed_true
loan_3091,loan_2127,1,stage1_recall_first_fp_confirmed_true
loan_4122,loan_2127,1,stage1_recall_first_fp_confirmed_true
loan_2640,loan_2130,1,stage1_recall_first_fp_confirmed_true
loan_3636,loan_2130,1,stage1_recall_first_fp_confirmed_true
loan_2470,loan_2131,1,stage1_recall_first_fp_confirmed_true
loan_2557,loan_2132,1,stage1_symmetric_iterative_fp_confirmed_true_round1
loan_2804,loan_2132,1,stage1_symmetric_unique_fp_confirmed_true
loan_3576,loan_2132,1,stage1_recall_first_fp_confirmed_true
loan_2464,loan_2133,1,stage1_recall_first_fp_confirmed_true
loan_3614,loan_2135,1,stage1_recall_first_fp_confirmed_true
loan_2138,loan_3691,1,stage1_pair_label_confirmed_true
loan_3952,loan_2139,1,stage1_recall_first_fp_confirmed_true
loan_2448,loan_2140,1,stage1_recall_first_fp_confirmed_true
loan_2465,loan_2141,1,stage1_recall_first_fp_confirmed_true
loan_3802,loan_2142,1,stage1_recall_first_fp_confirmed_true
loan_2158,loan_2143,1,stage1_recall_first_fp_confirmed_true
loan_4030,loan_2143,1,stage1_recall_first_fp_confirmed_true
loan_3987,loan_2144,1,stage1_recall_first_fp_confirmed_true
loan_2148,loan_3188,1,stage1_symmetric_unique_fp_confirmed_true
loan_3777,loan_2150,1,stage1_recall_first_fp_confirmed_true
loan_2273,loan_2151,1,stage1_recall_first_fp_confirmed_true
loan_2152,loan_3720,1,stage1_pair_label_confirmed_true
loan_3996,loan_2153,1,stage1_recall_first_fp_confirmed_true
loan_2154,loan_3714,1,stage1_pair_label_confirmed_true
loan_2433,loan_2155,1,stage1_recall_first_fp_confirmed_true
loan_2155,loan_4013,1,stage1_pair_label_confirmed_true
loan_3584,loan_2156,1,stage1_recall_first_fp_confirmed_true
loan_2657,loan_2157,1,stage1_recall_first_fp_confirmed_true
loan_4030,loan_2158,1,stage1_recall_first_fp_confirmed_true
loan_3785,loan_2160,1,stage1_recall_first_fp_confirmed_true
loan_3971,loan_2161,1,stage1_recall_first_fp_confirmed_true
loan_2162,loan_4011,1,stage1_pair_label_confirmed_true
loan_2163,loan_2694,1,stage1_symmetric_unique_fp_confirmed_true
loan_3683,loan_2163,1,stage1_recall_first_fp_confirmed_true
loan_3923,loan_2164,1,stage1_recall_first_fp_confirmed_true
loan_2644,loan_2165,1,stage1_recall_first_fp_confirmed_true
loan_3835,loan_2166,1,stage1_recall_first_fp_confirmed_true
loan_2167,loan_4036,1,stage1_symmetric_final_fp_confirmed_true
loan_3657,loan_2169,1,stage1_recall_first_fp_confirmed_true
loan_3019,loan_2173,1,stage1_recall_first_fp_confirmed_true
loan_3858,loan_2174,1,stage1_recall_first_fp_confirmed_true
loan_3689,loan_2177,1,stage1_recall_first_fp_confirmed_true
loan_2841,loan_2178,1,stage1_recall_first_fp_confirmed_true
loan_3146,loan_2179,1,stage1_recall_first_fp_confirmed_true
loan_4177,loan_2179,1,stage1_recall_first_fp_confirmed_true
loan_4001,loan_2181,1,stage1_recall_first_fp_confirmed_true
loan_3984,loan_2182,1,stage1_recall_first_fp_confirmed_true
loan_2184,loan_4021,1,stage1_pair_label_confirmed_true
loan_3208,loan_2187,1,stage1_recall_first_fp_confirmed_true
loan_3701,loan_2190,1,stage1_recall_first_fp_confirmed_true
loan_2191,loan_3729,1,stage1_symmetric_iterative_fp_confirmed_true_round6
loan_3931,loan_2192,1,stage1_recall_first_fp_confirmed_true
loan_3797,loan_2193,1,stage1_recall_first_fp_confirmed_true
loan_2538,loan_2194,1,stage1_recall_first_fp_confirmed_true
loan_3045,loan_2196,1,stage1_recall_first_fp_confirmed_true
loan_4076,loan_2196,1,stage1_recall_first_fp_confirmed_true
loan_3053,loan_2198,1,stage1_recall_first_fp_confirmed_true
loan_4084,loan_2198,1,stage1_recall_first_fp_confirmed_true
loan_4095,loan_2199,1,stage1_recall_first_fp_confirmed_true
loan_3088,loan_2203,1,stage1_recall_first_fp_confirmed_true
loan_4119,loan_2203,1,stage1_recall_first_fp_confirmed_true
loan_3092,loan_2204,1,stage1_recall_first_fp_confirmed_true
loan_4123,loan_2204,1,stage1_recall_first_fp_confirmed_true
loan_3096,loan_2205,1,stage1_recall_first_fp_confirmed_true
loan_4127,loan_2205,1,stage1_recall_first_fp_confirmed_true
loan_3101,loan_2206,1,stage1_recall_first_fp_confirmed_true
loan_3266,loan_2206,1,stage1_recall_first_fp_confirmed_true
loan_4132,loan_2206,1,stage1_recall_first_fp_confirmed_true
loan_3107,loan_2207,1,stage1_recall_first_fp_confirmed_true
loan_4138,loan_2207,1,stage1_recall_first_fp_confirmed_true
loan_3111,loan_2208,1,stage1_recall_first_fp_confirmed_true
loan_4142,loan_2208,1,stage1_recall_first_fp_confirmed_true
loan_3123,loan_2209,1,stage1_recall_first_fp_confirmed_true
loan_2209,loan_4060,1,stage1_pair_label_confirmed_true
loan_4154,loan_2209,1,stage1_recall_first_fp_confirmed_true
loan_4169,loan_2211,1,stage1_recall_first_fp_confirmed_true
loan_3149,loan_2212,1,stage1_recall_first_fp_confirmed_true
loan_4180,loan_2212,1,stage1_recall_first_fp_confirmed_true
loan_3154,loan_2213,1,stage1_recall_first_fp_confirmed_true
loan_4185,loan_2213,1,stage1_recall_first_fp_confirmed_true
loan_3178,loan_2215,1,stage1_recall_first_fp_confirmed_true
loan_4209,loan_2215,1,stage1_recall_first_fp_confirmed_true
loan_3181,loan_2216,1,stage1_recall_first_fp_confirmed_true
loan_4212,loan_2216,1,stage1_recall_first_fp_confirmed_true
loan_2217,loan_3187,1,stage1_pair_label_confirmed_true
loan_2219,loan_3195,1,stage1_symmetric_iterative_fp_confirmed_true_round1
loan_3202,loan_2220,1,stage1_recall_first_fp_confirmed_true
loan_3209,loan_2222,1,stage1_recall_first_fp_confirmed_true
loan_3216,loan_2223,1,stage1_recall_first_fp_confirmed_true
loan_3226,loan_2224,1,stage1_recall_first_fp_confirmed_true
loan_3230,loan_2225,1,stage1_recall_first_fp_confirmed_true
loan_3231,loan_2226,1,stage1_recall_first_fp_confirmed_true
loan_3240,loan_2227,1,stage1_recall_first_fp_confirmed_true
loan_3265,loan_2229,1,stage1_recall_first_fp_confirmed_true
loan_3279,loan_2230,1,stage1_recall_first_fp_confirmed_true
loan_2823,loan_2242,1,stage1_recall_first_fp_confirmed_true
loan_4045,loan_2293,1,stage1_recall_first_fp_confirmed_true
loan_3730,loan_2316,1,stage1_recall_first_fp_confirmed_true
loan_3740,loan_2320,1,stage1_recall_first_fp_confirmed_true
loan_3744,loan_2321,1,stage1_recall_first_fp_confirmed_true
loan_3747,loan_2322,1,stage1_recall_first_fp_confirmed_true
loan_3753,loan_2325,1,stage1_recall_first_fp_confirmed_true
